Index,Version ID,Version Name,Date
1,12311079,2.0 Alpha 1,2001-10-05T00:00
2,12311080,2.0 Alpha 2,2003-01-25T00:00
3,12311081,2.0 Alpha 3,2003-02-25T00:00
4,12311082,2.0 Beta 1,2003-05-25T00:00
5,12311083,2.0 Beta 2,2003-07-02T00:00
6,12311084,2.0 Final,2004-02-15T00:00
7,12311089,3.0 Alpha 1,2004-05-17T00:00
8,12311085,2.0.1,2004-08-01T00:00
9,12311090,3.0 Alpha 2,2004-09-19T00:00
10,12311086,2.0.2,2004-10-11T00:00
11,12311091,3.0 Beta 1,2004-11-21T00:00
12,12311095,3.0 RC1,2005-02-06T00:00
13,12311096,3.0 RC2,2005-04-09T00:00
14,12311097,3.0 RC3,2005-06-26T00:00
15,12311098,3.0 RC4,2005-10-11T00:00
16,12311093,3.0 Final,2005-12-19T00:00
17,12311099,3.0.1,2006-05-08T00:00
18,12311100,3.1 Alpha 1,2006-06-26T00:00
19,12311101,3.1 Beta 1,2006-10-31T00:00
20,12311104,3.1 RC1,2007-03-16T00:00
21,12311646,4.0 Alpha 1,2007-07-20T00:00
22,12312326,3.1 (end of life),2007-08-22T00:00
23,12312475,4.0 Alpha 2,2007-11-07T00:00
24,12312697,4.0 Alpha 3,2008-02-26T00:00
25,12312951,4.0 Alpha 4,2008-05-09T00:00
26,12312451,4.0 Beta 1,2008-08-29T00:00
27,12313164,4.0 Beta 2,2008-12-20T00:00
28,12311094,4.0 Final,2009-08-13T00:00
29,12314319,4.1 Alpha1,2009-12-11T00:00
30,12314454,4.1 Alpha2,2010-05-19T00:00
31,12315132,4.0.2,2010-09-09T00:00
32,12315341,4.0.3,2010-09-19T00:00
33,12315559,4.1 Beta1,2010-11-21T00:00
34,12313467,4.1 Final,2011-01-24T00:00
35,12316282,4.1.1,2011-03-20T00:00
36,12316314,4.1.2,2011-08-07T00:00
37,12316315,4.2 Alpha1,2011-11-03T00:00
38,12317840,4.1.3,2012-02-07T00:00
39,12318879,4.2 Beta1,2012-02-10T00:00
40,12316086,4.2 Final,2012-05-22T00:00
41,12321641,4.2.1,2012-07-05T00:00
42,12322040,4.2.2,2012-10-25T00:00
43,12323445,4.2.3,2013-01-15T00:00
44,12322477,4.3 Alpha1,2013-01-21T00:00
45,12323951,4.3 Beta1,2013-04-11T00:00
46,12324314,4.2.5,2013-04-24T00:00
47,12324304,4.3 Beta2,2013-06-13T00:00
48,12321280,4.3 Final,2013-09-12T00:00
49,12324957,4.3.1,2013-10-08T00:00
50,12325245,4.3.2,2014-01-19T00:00
51,12325945,4.3.3,2014-02-26T00:00
52,12326286,4.3.4,2014-06-04T00:00
53,12325946,4.4 Alpha1,2014-06-30T00:00
54,12327068,4.3.5,2014-08-10T00:00
55,12327185,4.4 Beta1,2014-09-28T00:00
56,12327489,4.3.6,2014-11-06T00:00
57,12328675,4.3.5.1-android,2015-01-19T00:00
58,12324872,4.4 Final,2015-02-05T00:00
59,12329394,4.4.1,2015-03-31T00:00
60,12329460,4.5,2015-06-05T00:00
61,12332644,4.5.1,2015-09-16T00:00
62,12334684,5.0 Alpha1,2016-01-28T00:00
63,12333642,4.5.2,2016-03-01T00:00
64,12334963,4.5.3,2017-01-27T00:00
65,12334685,5.0 Alpha2,2017-05-10T00:00
66,12339243,5.0 Alpha3,2017-11-27T00:00
67,12339242,4.5.4,2017-12-04T00:00
68,12342200,5.0 Beta1,2018-01-18T00:00
69,12342232,4.5.5,2018-01-22T00:00
70,12342643,4.5.6,2018-07-09T00:00
71,12342565,5.0 Beta2,2018-10-29T00:00
72,12344370,5.0 Beta3,2018-12-17T00:00
73,12343595,4.5.7,2019-01-24T00:00
74,12344878,4.5.8,2019-03-31T00:00
75,12344644,5.0 Beta4,2019-04-08T00:00
76,12345235,4.5.9,2019-06-12T00:00
77,12345341,5.0 Beta5,2019-07-22T00:00
