Bug ID,Bug Resolution Date by Jira,Classes Touched by Last Fix,Earliest AV,Version of Ticket Creation,Version of Fix,Ticket Creation Date,Fix Date (of most recent commit),Hash (of most recent commit),Git Directory
MATH-855,2012-09-05 14:23:33 +0000,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java|,7,8,8,2012-09-02 23:52:50 +0000,2012-09-09 10:40:55 +0000,f947c72da7f23b534d568ded6f9b24fe18fe39bf,commons-math
MATH-859,2015-02-24 22:09:34 +0000,src/main/java/org/apache/commons/math4/distribution/BetaDistribution.java|src/main/java/org/apache/commons/math4/distribution/CauchyDistribution.java|src/main/java/org/apache/commons/math4/distribution/ChiSquaredDistribution.java|src/main/java/org/apache/commons/math4/distribution/ConstantRealDistribution.java|src/main/java/org/apache/commons/math4/distribution/EnumeratedRealDistribution.java|src/main/java/org/apache/commons/math4/distribution/ExponentialDistribution.java|src/main/java/org/apache/commons/math4/distribution/FDistribution.java|src/main/java/org/apache/commons/math4/distribution/GammaDistribution.java|src/main/java/org/apache/commons/math4/distribution/GumbelDistribution.java|src/main/java/org/apache/commons/math4/distribution/LaplaceDistribution.java|src/main/java/org/apache/commons/math4/distribution/LevyDistribution.java|src/main/java/org/apache/commons/math4/distribution/LogNormalDistribution.java|src/main/java/org/apache/commons/math4/distribution/LogisticDistribution.java|src/main/java/org/apache/commons/math4/distribution/NakagamiDistribution.java|src/main/java/org/apache/commons/math4/distribution/NormalDistribution.java|src/main/java/org/apache/commons/math4/distribution/ParetoDistribution.java|src/main/java/org/apache/commons/math4/distribution/RealDistribution.java|src/main/java/org/apache/commons/math4/distribution/TDistribution.java|src/main/java/org/apache/commons/math4/distribution/TriangularDistribution.java|src/main/java/org/apache/commons/math4/distribution/UniformRealDistribution.java|src/main/java/org/apache/commons/math4/distribution/WeibullDistribution.java|src/test/java/org/apache/commons/math4/distribution/EnumeratedRealDistributionTest.java|src/test/java/org/apache/commons/math4/distribution/RealDistributionAbstractTest.java|,7,8,14,2012-09-08 18:15:16 +0000,2015-02-24 23:08:40 +0100,ece7c6fc67c0d584f4884c5b17ddf491a397fdfe,commons-math
MATH-618,2011-07-14 06:08:54 +0000,src/main/java/org/apache/commons/math/complex/Complex.java|src/site/xdoc/changes.xml|src/test/java/org/apache/commons/math/complex/ComplexTest.java|,3,7,7,2011-07-13 20:23:43 +0000,2011-07-14 06:08:05 +0000,2123f7805b1b7aa7f6651f96342e7ef188ff763e,commons-math
MATH-865,2012-09-22 10:04:55 +0000,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java|src/test/java/org/apache/commons/math3/optimization/direct/CMAESOptimizerTest.java|,7,8,8,2012-09-19 21:10:42 +0000,2012-09-29 22:18:18 +0000,bfbb156dfb67cc4b6ad718151323418a9352ce43,commons-math
MATH-744,2012-02-14 13:31:25 +0000,src/main/java/org/apache/commons/math/fraction/BigFraction.java|,6,7,7,2012-02-12 16:11:17 +0000,2012-02-14 14:34:11 +0000,98bfd27d631d2fc697a72e4ade6bffcbae83b79e,commons-math
MATH-984,2014-06-22 18:55:22 +0000,src/changes/changes.xml|src/main/java/org/apache/commons/math3/distribution/ConstantRealDistribution.java|src/main/java/org/apache/commons/math3/random/EmpiricalDistribution.java|src/test/java/org/apache/commons/math3/distribution/ConstantRealDistributionTest.java|src/test/java/org/apache/commons/math3/random/EmpiricalDistributionTest.java|,9,11,12,2013-05-28 07:12:21 +0000,2014-06-22 18:53:27 +0000,71fd124ddb1f311a8cb64b608f385c87b67cef14,commons-math
MATH-985,2014-01-26 15:58:41 +0000,src/changes/changes.xml|,9,11,11,2013-05-29 06:01:28 +0000,2014-01-26 15:58:04 +0000,7029443e4941ac95aac5cef4a6e364cf05399db4,commons-math
MATH-864,2012-09-22 10:05:11 +0000,src/changes/changes.xml|src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java|src/test/java/org/apache/commons/math3/optimization/direct/CMAESOptimizerTest.java|,7,8,8,2012-09-19 19:32:01 +0000,2012-09-21 14:17:37 +0000,abe53a537b4d19a878e8de3735393e0c4e85aa7e,commons-math
MATH-506,2011-08-20 21:14:57 +0000,src/main/java/org/apache/commons/math/stat/inference/ChiSquareTestImpl.java|src/site/xdoc/changes.xml|,3,6,7,2011-02-01 18:38:01 +0000,2011-08-20 21:08:34 +0000,7ec9cd0d126c6eefe1ad54641cc23088ad571bd8,commons-math
MATH-988,2013-06-03 07:17:01 +0000,src/changes/changes.xml|src/main/java/org/apache/commons/math3/geometry/euclidean/threed/SubLine.java|src/main/java/org/apache/commons/math3/geometry/euclidean/twod/SubLine.java|src/test/java/org/apache/commons/math3/geometry/euclidean/threed/SubLineTest.java|src/test/java/org/apache/commons/math3/geometry/euclidean/twod/SubLineTest.java|,7,11,11,2013-06-02 13:06:36 +0000,2013-06-03 07:15:00 +0000,d270055e874148a2742604be36ab977eec030fba,commons-math
