Bug ID,Bug Resolution Date by Jira,Classes Touched by Last Fix,Earliest AV,Version of Ticket Creation,Version of Fix,Ticket Creation Date,Fix Date (of most recent commit),Hash (of most recent commit),Git Directory
MAHOUT-380,2010-04-16 09:15:30 +0000,core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/AbstractBooleanPrefJDBCDataModel.java|core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/MySQLBooleanPrefJDBCDataModel.java|,3,5,5,2010-04-16 08:44:39 +0000,2010-04-16 09:15:24 +0000,2f55c85f23c6ef8829db225740f9d5f935cf500a,mahout
MAHOUT-141,2009-12-12 11:29:10 +0000,examples/bin/README.txt|examples/bin/create-rf-data.sh|examples/bin/run-rf.sh|src/conf/driver.classes.default.props|,1,2,11,2009-06-29 17:19:53 +0000,2014-02-28 08:49:57 +0000,dde5e3f7cf414b0d6eb88f5f3e337d1bcc55b4ae,mahout
MAHOUT-1619,2015-03-31 03:01:53 +0000,CHANGELOG|mrlegacy/src/main/java/org/apache/mahout/vectorizer/HighDFWordsPruner.java|mrlegacy/src/main/java/org/apache/mahout/vectorizer/collocations/llr/CollocMapper.java|,10,11,11,2014-10-07 16:12:14 +0000,2015-03-30 23:00:50 -0400,5624a96c6da94ad1c95077dbbdab71409d85770c,mahout
MAHOUT-144,2009-12-06 16:06:34 +0000,CHANGELOG|,2,2,11,2009-07-11 20:44:19 +0000,2014-05-25 17:00:01 +0200,e8d2617d36d54371701707531756135147aed1b7,mahout
MAHOUT-1863,2016-05-26 23:56:32 +0000,examples/bin/cluster-syntheticcontrol.sh|,17,19,19,2016-05-26 00:41:03 +0000,2016-05-26 19:53:59 -0400,1f3566d358d94a6e6a868cd74a83a553facea355,mahout
MAHOUT-377,2010-05-27 08:01:12 +0000,collections/src/main/java/org/apache/mahout/math/list/ObjectArrayList.java|collections/src/main/java/org/apache/mahout/math/list/package.html|collections/src/main/java/org/apache/mahout/math/map/package.html|,4,5,5,2010-04-12 00:56:31 +0000,2010-04-12 09:13:05 +0000,68a241f6dab3971c7c00b114307b2ffe5d3f97e3,mahout
MAHOUT-1505,2014-05-31 17:26:42 +0000,CHANGELOG|,10,11,11,2014-04-02 21:23:24 +0000,2014-05-31 10:24:21 -0700,1d1134ee941c6a06804fdb5fef536e3ed95ed36e,mahout
MAHOUT-1502,2014-05-01 18:49:58 +0000,CHANGELOG|,10,11,11,2014-04-02 02:24:20 +0000,2014-04-20 05:53:13 +0000,9a46c29d010c36c090a14aca84d488079eb19247,mahout
MAHOUT-1622,2015-04-05 17:43:01 +0000,mr/src/main/java/org/apache/mahout/cf/taste/impl/similarity/precompute/MultithreadedBatchItemSimilarities.java|mr/src/test/java/org/apache/mahout/cf/taste/impl/similarity/precompute/MultithreadedBatchItemSimilaritiesTest.java|,10,11,11,2014-10-16 22:22:37 +0000,2015-04-05 13:08:14 -0400,9b6b2361ec0a4eacfb3700d123e02ccb6291f796,mahout
MAHOUT-1501,2014-04-05 09:53:27 +0000,CHANGELOG|core/src/main/java/org/apache/mahout/clustering/topdown/postprocessor/ClusterOutputPostProcessorDriver.java|,9,11,11,2014-04-01 15:39:15 +0000,2014-04-05 09:53:07 +0000,c1086aa319a1b0fdbe8412cf88c8d67c55cee492,mahout
MAHOUT-1503,2014-04-15 02:36:05 +0000,CHANGELOG|core/src/main/java/org/apache/mahout/classifier/naivebayes/test/TestNaiveBayesDriver.java|,10,11,11,2014-04-02 02:44:52 +0000,2014-04-15 02:35:14 +0000,678957e64fb937be688c471622877103edb8592a,mahout
MAHOUT-395,2010-05-15 02:30:40 +0000,core/src/main/java/org/apache/mahout/clustering/kmeans/KMeansDriver.java|,1,5,5,2010-05-15 01:13:12 +0000,2010-05-15 02:29:30 +0000,ac6f7580a59d9a44ac8f919ffd75d1c98621aef3,mahout
