Bug ID,Bug Resolution Date by Jira,Classes Touched by Last Fix,Earliest AV,Version of Ticket Creation,Version of Fix,Ticket Creation Date,Fix Date (of most recent commit),Hash (of most recent commit),Git Directory
MRM-1737,2013-01-02 18:03:34 +0000,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/images/archiva.png|archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/archiva/main.js|archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/templates/archiva/generics.html|,26,29,29,2013-01-02 17:16:45 +0000,2013-01-03 00:03:43 +0000,2d4c2447271b977e7e61bd26d42e907c725f664f,archiva
MRM-1736,2013-04-22 06:41:05 +0000,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-api/src/main/java/org/apache/archiva/admin/model/beans/LdapGroupMapping.java|archiva-modules/archiva-web/archiva-web-common/src/main/java/org/apache/archiva/web/security/ArchivaLdapRoleMapperConfiguration.java|,28,29,30,2013-01-02 08:43:07 +0000,2013-03-26 00:07:51 +0000,1323fcc1dc58c666f340eea0e99f038f69ec6de5,archiva
MRM-1612,2012-03-01 07:16:14 +0000,archiva-modules/archiva-web/archiva-web-common/src/main/java/org/apache/archiva/web/startup/SecuritySynchronization.java|,25,28,28,2012-03-01 07:13:27 +0000,2012-03-01 13:15:45 +0000,fa3688a693bc10bf53e72965027a82df0a8ad267,archiva
MRM-1853,2014-07-23 21:09:55 +0000,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/archiva/main.js|,35,35,36,2014-07-17 08:47:31 +0000,2014-07-24 12:08:19 +1000,dc52ac5c79b6eda4687518553e20c63fd9ab9af6,archiva
MRM-1611,2012-03-01 04:29:36 +0000,archiva-modules/archiva-web/archiva-webapp/src/main/java/org/apache/archiva/web/action/UploadAction.java|,27,28,28,2012-03-01 02:21:52 +0000,2012-03-01 10:28:30 +0000,7aa49fd4ed5540cb44a3ce834a1d85388f38d81b,archiva
MRM-1972,2019-03-10 16:06:22 +0000,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-default/src/main/java/org/apache/archiva/admin/repository/admin/DefaultArchivaAdministration.java|archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-default/src/test/java/org/apache/archiva/admin/repository/admin/ArchivaAdministrationTest.java|,39,40,41,2018-02-22 23:38:28 +0000,2019-05-03 20:48:31 +0200,2ade46ab20f8fbc7d636cb520fc1af7094e633c8,archiva
MRM-1851,2014-09-30 19:42:14 +0000,archiva-modules/archiva-web/archiva-web-common/src/main/resources/org/apache/archiva/i18n/default.properties|,32,35,37,2014-07-15 02:22:41 +0000,2014-10-01 02:28:28 +0200,cf16df693a1f0a6a96e2d851ac27436d93c2c8d4,archiva
MRM-429,2007-08-03 03:25:12 +0000,archiva-web/archiva-webapp/src/main/webapp/WEB-INF/jsp/findArtifact.jsp|,3,4,4,2007-07-06 11:35:08 +0000,2007-08-03 08:24:29 +0000,2c42dfa2503373de567bf845fd35c10ea6b21512,archiva
MRM-549,2007-11-01 01:23:13 +0000,archiva-base/archiva-configuration/src/main/java/org/apache/maven/archiva/configuration/DefaultArchivaConfiguration.java|archiva-base/archiva-configuration/src/main/java/org/apache/maven/archiva/configuration/MavenProxyPropertyLoader.java|archiva-base/archiva-configuration/src/test/resources/org/apache/maven/archiva/configuration/ArchivaConfigurationTest.xml|archiva-base/archiva-consumers/archiva-core-consumers/src/test/resources/org/apache/maven/archiva/consumers/core/repository/RepositoryPurgeConsumerTest.xml|archiva-base/archiva-consumers/archiva-database-consumers/src/test/resources/org/apache/maven/archiva/consumers/database/DatabaseCleanupRemoveArtifactConsumerTest.xml|archiva-base/archiva-consumers/archiva-database-consumers/src/test/resources/org/apache/maven/archiva/consumers/database/DatabaseCleanupRemoveProjectConsumerTest.xml|archiva-base/archiva-consumers/archiva-lucene-consumers/src/test/resources/org/apache/maven/archiva/consumers/lucene/LuceneCleanupRemoveIndexedConsumerTest.xml|archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/AbstractUpdatePolicy.java|archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/CachedFailuresPolicy.java|archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/ChecksumPolicy.java|archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/DownloadPolicy.java|archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/ReleasesPolicy.java|archiva-base/archiva-policies/src/main/java/org/apache/maven/archiva/policies/SnapshotsPolicy.java|archiva-base/archiva-policies/src/test/java/org/apache/maven/archiva/policies/CachedFailuresPolicyTest.java|archiva-base/archiva-policies/src/test/java/org/apache/maven/archiva/policies/ChecksumPolicyTest.java|archiva-base/archiva-policies/src/test/java/org/apache/maven/archiva/policies/ReleasePolicyTest.java|archiva-base/archiva-policies/src/test/java/org/apache/maven/archiva/policies/SnapshotsPolicyTest.java|archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/AbstractProxyTestCase.java|archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/CacheFailuresTransferTest.java|archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/ChecksumTransferTest.java|archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/ManagedDefaultTransferTest.java|archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/ManagedLegacyTransferTest.java|archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/MetadataTransferTest.java|archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/SnapshotTransferTest.java|archiva-base/archiva-repository-layer/src/test/java/org/apache/maven/archiva/repository/metadata/MetadataToolsTest.java|archiva-base/archiva-repository-layer/src/test/resources/org/apache/maven/archiva/repository/content/RepositoryRequestTest.xml|archiva-base/archiva-repository-layer/src/test/resources/org/apache/maven/archiva/repository/scanner/RepositoryContentConsumersTest.xml|archiva-database/src/test/resources/org/apache/maven/archiva/database/updater/DatabaseConsumersTest.xml|archiva-database/src/test/resources/org/apache/maven/archiva/database/updater/DatabaseUpdaterTest.xml|archiva-scheduled/src/test/resources/org/apache/maven/archiva/scheduled/executors/ArchivaDatabaseUpdateTaskExecutorTest.xml|archiva-scheduled/src/test/resources/org/apache/maven/archiva/scheduled/executors/ArchivaRepositoryScanningTaskExecutorTest.xml|archiva-web/archiva-webapp/pom.xml|archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/action/admin/connectors/proxy/AddProxyConnectorActionTest.java|archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/action/admin/connectors/proxy/EditProxyConnectorActionTest.java|archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/repository/AbstractRepositoryServletProxiedTestCase.java|archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/repository/RepositoryServletProxiedPluginSnapshotPolicyTest.java|archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/repository/RepositoryServletProxiedReleasePolicyTest.java|archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/repository/RepositoryServletProxiedSnapshotPolicyTest.java|archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/repository/RepositoryServletProxiedTimestampedSnapshotPolicyTest.java|archiva-web/archiva-webapp/src/test/resources/org/apache/maven/archiva/web/repository/RepositoryServletSecurityTest.xml|archiva-web/archiva-webapp/src/test/resources/org/apache/maven/archiva/web/repository/RepositoryServletTest.xml|,5,6,7,2007-10-18 06:13:13 +0000,2007-11-01 06:21:26 +0000,baf4c89435e946517008e02706d98029adebbdec,archiva
MRM-789,2008-06-20 20:27:43 +0000,archiva-modules/archiva-base/archiva-configuration/src/main/java/org/apache/maven/archiva/configuration/DefaultArchivaConfiguration.java|archiva-modules/archiva-base/archiva-configuration/src/test/java/org/apache/maven/archiva/configuration/ArchivaConfigurationTest.java|archiva-modules/archiva-base/archiva-configuration/src/test/resources/org/apache/maven/archiva/configuration/ArchivaConfigurationTest.xml|archiva-modules/archiva-base/archiva-configuration/src/test/resources/org/apache/maven/archiva/configuration/test-default-archiva.xml|,10,11,11,2008-05-05 21:54:12 +0000,2008-06-21 01:25:56 +0000,4fe4dc198e8ba22e532fcb17412d1bd9e8999872,archiva
