Bug ID,Bug Resolution Date by Jira,Classes Touched by Last Fix,Earliest AV,Version of Ticket Creation,Version of Fix,Ticket Creation Date,Fix Date (of most recent commit),Hash (of most recent commit),Git Directory
PLUTO-680,2018-05-03 13:07:07 +0000,portlet-tck_3.0/V3AnnotationPortletConfigTests/src/main/java/javax/portlet/tck/portlets/liferay/AnnotationPortletConfigTests_SPEC2_28_SecurityRole.java|portlet-tck_3.0/V3AnnotationPortletConfigTests/src/main/webapp/WEB-INF/liferay-portlet.xml|,20,21,22,2018-01-12 06:55:19 +0000,2018-07-27 14:03:02 -0400,13494e9fc0f98e62ba713605b45c1f46873efc3d,portals-pluto
PLUTO-686,2018-02-08 18:07:15 +0000,portlet-tck_3.0/pom.xml|,20,21,21,2018-01-25 16:44:51 +0000,2018-04-20 17:28:33 -0400,5a9b08483f47a69fb9843d4f36d64b9a1ff3eafe,portals-pluto
PLUTO-323,2007-03-04 20:20:44 +0000,pluto-site/src/site/xdoc/v11/getting-started.xml|,4,5,6,2007-02-28 19:10:36 +0000,2007-03-04 02:31:27 +0000,085a840d3828053516b9c8c70ca9eb88cd017124,portals-pluto
PLUTO-683,2018-02-06 16:49:18 +0000,portlet-tck_3.0/V2AddlRequestTests/src/main/resources/SPEC2_11_Action-friendly-url-routes.xml|portlet-tck_3.0/V2AddlRequestTests/src/main/webapp/WEB-INF/liferay-portlet.xml|portlet-tck_3.0/V2URLTests/src/main/resources/BaseURL_ApiRenderResurl-friendly-url-routes.xml|portlet-tck_3.0/V2URLTests/src/main/resources/PortletURLGenerationListener_ApiRenderResurl-friendly-url-routes.xml|portlet-tck_3.0/V2URLTests/src/main/webapp/WEB-INF/liferay-portlet.xml|,20,21,21,2018-01-20 16:20:56 +0000,2018-02-06 17:37:45 -0500,ade6250a3468b8855741a96701467833cdca0104,portals-pluto
PLUTO-569,2010-05-27 22:20:54 +0000,pluto-portal-driver-impl/src/main/java/org/apache/pluto/driver/services/container/EventCoordinationServiceImpl.java|,13,14,15,2009-06-16 11:09:50 +0000,2010-05-27 22:19:10 +0000,63a4cece07786db6423cb0631b38dd01c23ecbc3,portals-pluto
PLUTO-448,2008-03-02 03:29:29 +0000,pluto-descriptor-impl/src/test/java/org/apache/pluto/descriptors/services/jaxb/JaxBDescriptorServiceImplTest.java|,8,9,9,2007-11-29 16:39:58 +0000,2008-03-02 03:24:15 +0000,5829558b5f27b6ead414ec56b9ef6bd1daa7bcb0,portals-pluto
PLUTO-327,2007-03-03 23:36:03 +0000,pluto-descriptor-api/src/main/java/org/apache/pluto/descriptors/servlet/DistributableDD.java|pluto-descriptor-api/src/main/java/org/apache/pluto/descriptors/servlet/WebAppDD.java|pluto-descriptor-impl/src/main/java/org/apache/pluto/descriptors/services/castor/DistributableCastorFieldHandler.java|pluto-descriptor-impl/src/main/java/org/apache/pluto/descriptors/services/castor/DistributableDDCastorFieldHandler.java|pluto-descriptor-impl/src/main/resources/castor.properties|pluto-descriptor-impl/src/main/resources/org/apache/pluto/descriptors/services/castor/castor-web-xml-mapping.xml|pluto-descriptor-impl/src/test/resources/castor.properties|pluto-util/src/main/java/org/apache/pluto/util/assemble/WebXmlRewritingAssembler.java|,4,5,6,2007-03-03 19:40:27 +0000,2007-03-04 00:37:02 +0000,7f844545602d2e109724791dd772dd8e02ba7547,portals-pluto
PLUTO-689,2018-02-28 14:54:35 +0000,portlet-api/src/main/java/javax/portlet/ActionResponse.java|,20,21,21,2018-02-28 14:34:42 +0000,2018-02-28 09:36:57 -0500,e7826d6329253a3652565c1191d5b31cc4849ae8,portals-pluto
PLUTO-568,2010-04-07 23:28:21 +0000,pluto-portal-driver-impl/src/main/java/org/apache/pluto/driver/services/container/PortletRequestContextImpl.java|,13,14,14,2009-06-09 21:05:48 +0000,2010-04-07 22:48:09 +0000,b03ac13cc72f97eadc0e3afe9f1d3be1da94fd22,portals-pluto
PLUTO-447,2008-03-02 03:33:47 +0000,pluto-ant-tasks/pom.xml|,8,9,9,2007-11-29 16:36:36 +0000,2007-12-16 04:55:34 +0000,ec0ae0cea0b8730efd8c830c446085fd9eeb1abe,portals-pluto
